task,architecture,treatment,k,metric,control,n,mean,sd,ci_low,ci_high
two_concepts,plain2_w16_gmp,release_default,8,cf_accuracy,random,100,0.0166455078125,0.08684864341356736,-0.0005871472358484411,0.033878162860848444
two_concepts,plain2_w16_gmp,release_default,9,cf_accuracy,random,100,-0.004517822265625,0.08461349842833435,-0.021306976057078167,0.012271331525828169
two_concepts,plain2_w16_gmp,release_default,10,cf_accuracy,random,100,-0.0181622314453125,0.06245581749499856,-0.030554820625188866,-0.005769642265436133
two_concepts,plain2_w16_gmp,release_default,11,cf_accuracy,random,100,-0.0165985107421875,0.04090373917282988,-0.02471470000718734,-0.008482321477187658
two_concepts,plain2_w16_gmp,release_default,12,cf_accuracy,random,100,-0.0115936279296875,0.02399315467072435,-0.016354390351656107,-0.006832865507718892
two_concepts,plain2_w16_gmp,release_default,13,cf_accuracy,random,100,-0.0044482421875,0.009724177556797898,-0.006377729982343458,-0.0025187543926565416
two_concepts,plain2_w16_gmp,release_default,14,cf_accuracy,random,100,-0.00132080078125,0.0032037836841597974,-0.0019565009707825853,-0.0006851005917174146
two_concepts,plain2_w16_gmp,release_default,15,cf_accuracy,random,100,-0.0003656005859375,0.001212211745147717,-0.0006061296953009253,-0.00012507147657407467
two_concepts,plain2_w16_gmp,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w16_gmp,retention_1,1,cf_accuracy,random,100,9.94873046875e-05,0.0022553354717753855,-0.000348020182773587,0.000546994792148587
two_concepts,plain2_w16_gmp,retention_1,2,cf_accuracy,random,100,0.00436767578125,0.006940584651374899,0.002990513209332142,0.005744838353167858
two_concepts,plain2_w16_gmp,retention_1,3,cf_accuracy,random,100,0.0220806884765625,0.01840129899948801,0.018429471535963072,0.025731905417161926
two_concepts,plain2_w16_gmp,retention_1,4,cf_accuracy,random,100,0.054853515625,0.038792032239912455,0.047156334829307894,0.06255069642069211
two_concepts,plain2_w16_gmp,retention_1,5,cf_accuracy,random,100,0.07526123046875,0.06125596592133527,0.06310671787205867,0.08741574306544132
two_concepts,plain2_w16_gmp,retention_1,6,cf_accuracy,random,100,0.0829168701171875,0.07247805036951542,0.06853565250107484,0.09729808773330016
two_concepts,plain2_w16_gmp,retention_1,7,cf_accuracy,random,100,0.06572998046875,0.0770496123597952,0.05044166577300321,0.0810182951644968
two_concepts,plain2_w16_gmp,retention_1,8,cf_accuracy,random,100,0.014024658203125,0.07738024514489138,-0.0013292612103156035,0.029378577616565604
two_concepts,plain2_w16_gmp,retention_1,9,cf_accuracy,random,100,-0.0386541748046875,0.0721761891523043,-0.052975496606378486,-0.02433285300299651
two_concepts,plain2_w16_gmp,retention_1,10,cf_accuracy,random,100,-0.0727447509765625,0.06625913868710284,-0.08589200159460898,-0.059597500358516006
two_concepts,plain2_w16_gmp,retention_1,11,cf_accuracy,random,100,-0.0922772216796875,0.0679894347839057,-0.10576780058238798,-0.078786642776987
two_concepts,plain2_w16_gmp,retention_1,12,cf_accuracy,random,100,-0.048212890625,0.03815455868778552,-0.05578358283786028,-0.040642198412139716
two_concepts,plain2_w16_gmp,retention_1,13,cf_accuracy,random,100,-0.025997314453125,0.021693066124257088,-0.0303016894066886,-0.0216929394995614
two_concepts,plain2_w16_gmp,retention_1,14,cf_accuracy,random,100,-0.0091455078125,0.008071394186682596,-0.010747047529315167,-0.007543968095684833
two_concepts,plain2_w16_gmp,retention_1,15,cf_accuracy,random,100,-0.0015960693359375,0.0025271585712965347,-0.0020975124235888495,-0.0010946262482861503
two_concepts,plain2_w16_gmp,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w64_gap,release_default,1,cf_accuracy,random,100,-0.007117919921875,0.0040114876789380536,-0.007913886107237894,-0.0063219537365121065
two_concepts,plain2_w64_gap,release_default,2,cf_accuracy,random,100,-0.019312744140625,0.009585408006915812,-0.021214697046144454,-0.017410791235105548
two_concepts,plain2_w64_gap,release_default,3,cf_accuracy,random,100,-0.0355914306640625,0.018553762002158268,-0.039272899572100735,-0.031909961756024265
two_concepts,plain2_w64_gap,release_default,4,cf_accuracy,random,100,-0.047198486328125,0.04542316131629299,-0.05621142699596829,-0.038185545660281706
two_concepts,plain2_w64_gap,release_default,5,cf_accuracy,random,100,-0.06141845703125,0.06836683283826753,-0.07498391989564654,-0.047852994166853464
two_concepts,plain2_w64_gap,release_default,6,cf_accuracy,random,100,-0.064696044921875,0.0909207197983987,-0.08273668826931715,-0.046655401574432855
two_concepts,plain2_w64_gap,release_default,7,cf_accuracy,random,100,-0.055450439453125,0.10580772207684411,-0.07644498702848684,-0.034455891877763156
two_concepts,plain2_w64_gap,release_default,8,cf_accuracy,random,100,-0.0553558349609375,0.11527133962519998,-0.0782281695725772,-0.03248350034929781
two_concepts,plain2_w64_gap,release_default,9,cf_accuracy,random,100,-0.0454248046875,0.10935594209651447,-0.06712339609396067,-0.02372621328103933
two_concepts,plain2_w64_gap,release_default,10,cf_accuracy,random,100,-0.0363922119140625,0.09707897662914541,-0.055654787021083695,-0.017129636807041305
two_concepts,plain2_w64_gap,release_default,11,cf_accuracy,random,100,-0.02634521484375,0.08814484984431435,-0.04383506536936279,-0.008855364318137209
two_concepts,plain2_w64_gap,release_default,12,cf_accuracy,random,100,-0.0073040771484375,0.05876950517903533,-0.018965221989696263,0.004357067692821264
two_concepts,plain2_w64_gap,release_default,13,cf_accuracy,random,100,0.006572265625,0.04542432388143107,-0.0024409057209887237,0.015585436970988725
two_concepts,plain2_w64_gap,release_default,14,cf_accuracy,random,100,0.0126483154296875,0.014743930002854183,0.009722799845220814,0.015573831014154185
two_concepts,plain2_w64_gap,release_default,15,cf_accuracy,random,100,0.0062896728515625,0.005461365081436976,0.005206019534223562,0.0073733261689014375
two_concepts,plain2_w64_gap,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w64_gap,retention_1,1,cf_accuracy,random,100,-0.0241619873046875,0.007090039846950878,-0.02556880502986181,-0.02275516957951319
two_concepts,plain2_w64_gap,retention_1,2,cf_accuracy,random,100,-0.0587994384765625,0.012119404578596804,-0.061204191277361084,-0.05639468567576392
two_concepts,plain2_w64_gap,retention_1,3,cf_accuracy,random,100,-0.098857421875,0.016652918874830086,-0.10216172226748313,-0.09555312148251688
two_concepts,plain2_w64_gap,retention_1,4,cf_accuracy,random,100,-0.14350341796875,0.02141342975892482,-0.14775230700067635,-0.13925452893682363
two_concepts,plain2_w64_gap,retention_1,5,cf_accuracy,random,100,-0.193897705078125,0.02862608360149157,-0.19957774111208595,-0.18821766904416407
two_concepts,plain2_w64_gap,retention_1,6,cf_accuracy,random,100,-0.22749755859375,0.04811669209777885,-0.2370449542052177,-0.21795016298228231
two_concepts,plain2_w64_gap,retention_1,7,cf_accuracy,random,100,-0.2384735107421875,0.06687856987362835,-0.2517436699462985,-0.2252033515380765
two_concepts,plain2_w64_gap,retention_1,8,cf_accuracy,random,100,-0.2382586669921875,0.06279971865513288,-0.25071949362322477,-0.22579784036115028
two_concepts,plain2_w64_gap,retention_1,9,cf_accuracy,random,100,-0.21798095703125,0.05936107662373637,-0.2297594824813738,-0.20620243158112622
two_concepts,plain2_w64_gap,retention_1,10,cf_accuracy,random,100,-0.2435565185546875,0.07074876866092612,-0.25759460916277505,-0.22951842794659993
two_concepts,plain2_w64_gap,retention_1,11,cf_accuracy,random,100,-0.25523681640625,0.07529941275329749,-0.27017785352920953,-0.2402957792832905
two_concepts,plain2_w64_gap,retention_1,12,cf_accuracy,random,100,-0.1838568115234375,0.08136936355695394,-0.2000022585743881,-0.16771136447248688
two_concepts,plain2_w64_gap,retention_1,13,cf_accuracy,random,100,-0.138707275390625,0.07987781817209919,-0.15455676747790667,-0.12285778330334332
two_concepts,plain2_w64_gap,retention_1,14,cf_accuracy,random,100,-0.06842041015625,0.06280126715924933,-0.08088154404409899,-0.05595927626840101
two_concepts,plain2_w64_gap,retention_1,15,cf_accuracy,random,100,-0.021175537109375,0.025771230677934638,-0.026289108386815183,-0.016061965831934817
two_concepts,plain2_w64_gap,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w64_gmp,release_default,1,cf_accuracy,random,100,0.0005035400390625,0.0008461004824013702,0.00033565534706987563,0.0006714247310551243
two_concepts,plain2_w64_gmp,release_default,2,cf_accuracy,random,100,0.0039306640625,0.0029788531740497738,0.003339594966076344,0.004521733158923657
two_concepts,plain2_w64_gmp,release_default,3,cf_accuracy,random,100,0.01886474609375,0.009859984318315121,0.016908311291072287,0.02082118089642771
two_concepts,plain2_w64_gmp,release_default,4,cf_accuracy,random,100,0.0425616455078125,0.02300152380416099,0.03799764416335903,0.04712564685226597
two_concepts,plain2_w64_gmp,release_default,5,cf_accuracy,random,100,0.0738446044921875,0.03917636810580634,0.06607116312247445,0.08161804586190054
two_concepts,plain2_w64_gmp,release_default,6,cf_accuracy,random,100,0.088363037109375,0.05862179455572597,0.07673120126038623,0.09999487295836378
two_concepts,plain2_w64_gmp,release_default,7,cf_accuracy,random,100,0.0749151611328125,0.07133222571217632,0.06076129998756363,0.08906902227806138
two_concepts,plain2_w64_gmp,release_default,8,cf_accuracy,random,100,0.0330902099609375,0.0783540952002611,0.0175430575686801,0.04863736235319489
two_concepts,plain2_w64_gmp,release_default,9,cf_accuracy,random,100,-0.01216796875,0.06827585119768656,-0.02571537888304415,0.0013794413830441454
two_concepts,plain2_w64_gmp,release_default,10,cf_accuracy,random,100,-0.0395489501953125,0.04936333796650008,-0.04934370739331438,-0.029754192997310618
two_concepts,plain2_w64_gmp,release_default,11,cf_accuracy,random,100,-0.037742919921875,0.03736088769215363,-0.04515613059038376,-0.03032970925336624
two_concepts,plain2_w64_gmp,release_default,12,cf_accuracy,random,100,-0.0242938232421875,0.022541844390450476,-0.028766614218143,-0.019821032266231997
two_concepts,plain2_w64_gmp,release_default,13,cf_accuracy,random,100,-0.0084332275390625,0.007509291576617924,-0.009923233903135537,-0.006943221174989462
two_concepts,plain2_w64_gmp,release_default,14,cf_accuracy,random,100,-0.002137451171875,0.002585939428243827,-0.002650557656804709,-0.0016243446869452912
two_concepts,plain2_w64_gmp,release_default,15,cf_accuracy,random,100,-0.0005389404296875,0.0009938664428522875,-0.0007361450940395402,-0.0003417357653354598
two_concepts,plain2_w64_gmp,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w64_gmp,retention_1,1,cf_accuracy,random,100,0.0002911376953125,0.0009171434517496064,0.00010915653691269514,0.0004731188537123048
two_concepts,plain2_w64_gmp,retention_1,2,cf_accuracy,random,100,0.0026556396484375,0.0027094078905545746,0.0021180343419174618,0.003193244954957538
two_concepts,plain2_w64_gmp,retention_1,3,cf_accuracy,random,100,0.01434326171875,0.008439579189102597,0.012668666109622667,0.016017857327877333
two_concepts,plain2_w64_gmp,retention_1,4,cf_accuracy,random,100,0.03148681640625,0.019187364541307577,0.027679627008336937,0.035294005804163066
two_concepts,plain2_w64_gmp,retention_1,5,cf_accuracy,random,100,0.0546307373046875,0.03595918146173344,0.04749565556253315,0.061765819046841856
two_concepts,plain2_w64_gmp,retention_1,6,cf_accuracy,random,100,0.0748016357421875,0.05565880250862608,0.06375772179792585,0.08584554968644914
two_concepts,plain2_w64_gmp,retention_1,7,cf_accuracy,random,100,0.066771240234375,0.06550252187293709,0.05377411880718082,0.07976836166156918
two_concepts,plain2_w64_gmp,retention_1,8,cf_accuracy,random,100,0.00509521484375,0.05808067228519596,-0.0064292506070321226,0.016619680294532122
two_concepts,plain2_w64_gmp,retention_1,9,cf_accuracy,random,100,-0.05259521484375,0.053526255623264976,-0.06321598522001301,-0.041974444467486986
two_concepts,plain2_w64_gmp,retention_1,10,cf_accuracy,random,100,-0.0856365966796875,0.04937493469914741,-0.09543365492103957,-0.07583953843833542
two_concepts,plain2_w64_gmp,retention_1,11,cf_accuracy,random,100,-0.0965997314453125,0.05304424234056303,-0.10712485992893282,-0.08607460296169218
two_concepts,plain2_w64_gmp,retention_1,12,cf_accuracy,random,100,-0.035926513671875,0.026819988286160255,-0.041248181211749835,-0.03060484613200017
two_concepts,plain2_w64_gmp,retention_1,13,cf_accuracy,random,100,-0.01553466796875,0.010214061598444448,-0.017561359385568135,-0.013507976551931868
two_concepts,plain2_w64_gmp,retention_1,14,cf_accuracy,random,100,-0.005047607421875,0.0038735873694949723,-0.005816211194075297,-0.004279003649674704
two_concepts,plain2_w64_gmp,retention_1,15,cf_accuracy,random,100,-0.00092529296875,0.001182679737602683,-0.001159962287114902,-0.000690623650385098
two_concepts,plain2_w64_gmp,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w16_gap,release_default,1,cf_accuracy,random,100,-0.003798828125,0.0034276225394998467,-0.004478942799651528,-0.0031187134503484724
two_concepts,plain4_w16_gap,release_default,2,cf_accuracy,random,100,-0.0105792236328125,0.008998775271041096,-0.012364775876444141,-0.00879367138918086
two_concepts,plain4_w16_gap,release_default,3,cf_accuracy,random,100,-0.0164459228515625,0.0196804979026778,-0.02035096060697792,-0.012540885096147078
two_concepts,plain4_w16_gap,release_default,4,cf_accuracy,random,100,-0.0260693359375,0.0333530277534795,-0.03268730024301863,-0.019451371631981372
two_concepts,plain4_w16_gap,release_default,5,cf_accuracy,random,100,-0.0379998779296875,0.051522393018664576,-0.0482230384910807,-0.027776717368294308
two_concepts,plain4_w16_gap,release_default,6,cf_accuracy,random,100,-0.05420166015625,0.06677883933810326,-0.06745203065844303,-0.04095128965405696
two_concepts,plain4_w16_gap,release_default,7,cf_accuracy,random,100,-0.0654656982421875,0.07594491069702897,-0.08053481616136364,-0.05039658032301134
two_concepts,plain4_w16_gap,release_default,8,cf_accuracy,random,100,-0.08261474609375,0.07710671638427184,-0.09791439146683382,-0.06731510072066617
two_concepts,plain4_w16_gap,release_default,9,cf_accuracy,random,100,-0.08641357421875,0.07540478604557604,-0.10137551968898789,-0.0714516287485121
two_concepts,plain4_w16_gap,release_default,10,cf_accuracy,random,100,-0.0809637451171875,0.06789460795758379,-0.09443550832026268,-0.06749198191411232
two_concepts,plain4_w16_gap,release_default,11,cf_accuracy,random,100,-0.0687249755859375,0.06170644112754186,-0.08096887223667129,-0.05648107893520372
two_concepts,plain4_w16_gap,release_default,12,cf_accuracy,random,100,-0.0467327880859375,0.05535169370693384,-0.05771576498116923,-0.03574981119070576
two_concepts,plain4_w16_gap,release_default,13,cf_accuracy,random,100,-0.0228399658203125,0.037312753207788166,-0.030243625562837873,-0.015436306077787124
two_concepts,plain4_w16_gap,release_default,14,cf_accuracy,random,100,-0.0059246826171875,0.022724772025082954,-0.010433770404498138,-0.00141559482987686
two_concepts,plain4_w16_gap,release_default,15,cf_accuracy,random,100,0.001275634765625,0.009098267504744203,-0.00052965889567313,0.00308092842692313
two_concepts,plain4_w16_gap,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w16_gap,retention_1,1,cf_accuracy,random,100,-0.009462890625,0.0066134872383959336,-0.010775149973752564,-0.008150631276247435
two_concepts,plain4_w16_gap,retention_1,2,cf_accuracy,random,100,-0.0294036865234375,0.011102612428534747,-0.03160668570219677,-0.02720068734467823
two_concepts,plain4_w16_gap,retention_1,3,cf_accuracy,random,100,-0.05585693359375,0.017085154761225785,-0.059246998963520155,-0.05246686822397984
two_concepts,plain4_w16_gap,retention_1,4,cf_accuracy,random,100,-0.0800592041015625,0.0323865097762082,-0.08648539027162966,-0.07363301793149535
two_concepts,plain4_w16_gap,retention_1,5,cf_accuracy,random,100,-0.101201171875,0.0431112868464298,-0.10975538649153906,-0.09264695725846094
two_concepts,plain4_w16_gap,retention_1,6,cf_accuracy,random,100,-0.1200244140625,0.06683722942336362,-0.13328637042439084,-0.10676245770060915
two_concepts,plain4_w16_gap,retention_1,7,cf_accuracy,random,100,-0.136502685546875,0.07207174660765094,-0.15080328368180917,-0.12220208741194082
two_concepts,plain4_w16_gap,retention_1,8,cf_accuracy,random,100,-0.1518017578125,0.07427653420303097,-0.16653983363957423,-0.13706368198542576
two_concepts,plain4_w16_gap,retention_1,9,cf_accuracy,random,100,-0.15674560546875,0.08169958769235096,-0.17295657615242838,-0.1405346347850716
two_concepts,plain4_w16_gap,retention_1,10,cf_accuracy,random,100,-0.1543231201171875,0.08329193677163703,-0.1708500474044621,-0.13779619282991287
two_concepts,plain4_w16_gap,retention_1,11,cf_accuracy,random,100,-0.138089599609375,0.07908283473859021,-0.15378134973615679,-0.12239784948259322
two_concepts,plain4_w16_gap,retention_1,12,cf_accuracy,random,100,-0.1096282958984375,0.06666050275062661,-0.12285518585434414,-0.09640140594253087
