task,metric,contrast,block,architecture,difference
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7066,tiny_gap,-0.0005988660777802579
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7066,tiny_gmp,-0.08492000141995959
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7067,plain2_w16_gap,0.05182543769478798
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7067,plain2_w16_gmp,-0.01668025553226471
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7067,tiny_gap,0.008604878763435408
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7067,tiny_gmp,0.0405777259147726
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7068,plain2_w16_gap,-0.08675159607082605
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7068,plain2_w16_gmp,0.09432258829474449
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7068,tiny_gap,-0.03804471850162372
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7068,tiny_gmp,-0.16308376158121973
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7069,plain2_w16_gap,-0.19079323764890432
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7069,plain2_w16_gmp,-0.009074311703443527
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7069,tiny_gap,-0.005524277876247652
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7069,tiny_gmp,0.03785023809177801
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7070,plain2_w16_gap,0.02097500767558813
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7070,plain2_w16_gmp,0.23559001833200455
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7070,tiny_gap,0.015573354947264306
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7070,tiny_gmp,-0.058990928722778335
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7071,plain2_w16_gap,-0.21435563452541828
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7071,plain2_w16_gmp,0.01957123726606369
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7071,tiny_gap,-0.002944440391729586
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7071,tiny_gmp,0.11413543327944353
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7072,plain2_w16_gap,0.020969659090042114
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7072,plain2_w16_gmp,-0.06296410411596298
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7072,tiny_gap,0.0031316608656197786
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7072,tiny_gmp,0.03745781254838221
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7073,plain2_w16_gap,-0.03760030586272478
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7073,plain2_w16_gmp,-0.007141873240470886
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7073,tiny_gap,0.008304810238769278
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7073,tiny_gmp,-0.06654062337474898
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7074,plain2_w16_gap,-0.09591724560596049
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7074,plain2_w16_gmp,0.0015674345195293427
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7074,tiny_gap,-0.011226368194911629
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7074,tiny_gmp,0.11094917054288089
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7075,plain2_w16_gap,-0.1474521546624601
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7075,plain2_w16_gmp,-0.012100115418434143
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7075,tiny_gap,0.015291195508325472
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7075,tiny_gmp,0.039809075082303025
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7076,plain2_w16_gap,0.00979312532581389
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7076,plain2_w16_gmp,0.010975338518619537
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7076,tiny_gap,0.009518973223748617
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7076,tiny_gmp,0.07501290368963964
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7077,plain2_w16_gap,-0.08770903176628053
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7077,plain2_w16_gmp,-0.14199231564998627
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7077,tiny_gap,-0.030218883024645038
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7077,tiny_gmp,-0.0612037597456947
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7078,plain2_w16_gap,0.05252453195862472
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7078,plain2_w16_gmp,-0.11056613549590111
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7078,tiny_gap,0.003140181608614512
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7078,tiny_gmp,0.10621722128416877
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7079,plain2_w16_gap,-0.12811063323169947
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7079,plain2_w16_gmp,0.06584696099162102
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7079,tiny_gap,0.02558150779805146
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7079,tiny_gmp,0.04068603040650487
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7080,plain2_w16_gap,-0.052005267585627735
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7080,plain2_w16_gmp,-0.08486384898424149
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7080,tiny_gap,0.0175052892009262
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7080,tiny_gmp,-0.0035688852367457002
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7081,plain2_w16_gap,-0.011472223326563835
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7081,plain2_w16_gmp,-0.12548267096281052
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7081,tiny_gap,0.0003589076513890177
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7081,tiny_gmp,0.1552733503631316
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7082,plain2_w16_gap,-0.04466512240469456
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7082,plain2_w16_gmp,0.006418444216251373
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7082,tiny_gap,0.022697394422721118
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7082,tiny_gmp,-0.07380379937239923
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7083,plain2_w16_gap,0.11808510636910796
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7083,plain2_w16_gmp,-0.021691199392080307
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7083,tiny_gap,-0.04572288713825401
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7083,tiny_gmp,-0.021461357653606683
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7084,plain2_w16_gap,-0.005670691258274019
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7084,plain2_w16_gmp,-0.07382149994373322
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7084,tiny_gap,-0.009454307641135529
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7084,tiny_gmp,-0.07310388247424271
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7085,plain2_w16_gap,-0.05770912952721119
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7085,plain2_w16_gmp,0.016292136162519455
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7085,tiny_gap,-0.025239934271667153
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7085,tiny_gmp,0.03021933906711638
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7086,plain2_w16_gap,0.057123541831970215
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7086,plain2_w16_gmp,0.10617348179221153
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7086,tiny_gap,-0.02440589456818998
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7086,tiny_gmp,-0.021968943052343093
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7087,plain2_w16_gap,-0.16820573341101408
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7087,plain2_w16_gmp,-0.08842971175909042
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7087,tiny_gap,-0.029236890499305446
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7087,tiny_gmp,0.0271901554078795
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7088,plain2_w16_gap,-0.024905528873205185
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7088,plain2_w16_gmp,0.002572309225797653
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7088,tiny_gap,-0.03388800329412334
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7088,tiny_gmp,-0.002166298363590613
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7089,plain2_w16_gap,0.0786520866677165
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7089,plain2_w16_gmp,-0.09174853563308716
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7089,tiny_gap,-0.007377558315056376
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7089,tiny_gmp,0.05610659456579015
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7090,plain2_w16_gap,0.01251184195280075
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7090,plain2_w16_gmp,-0.0034387484192848206
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7090,tiny_gap,0.018390420271316543
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7090,tiny_gmp,-0.012721926323138177
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7091,plain2_w16_gap,-0.07490802532993257
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7091,plain2_w16_gmp,0.08400731533765793
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7091,tiny_gap,0.005845744293765165
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7091,tiny_gmp,0.0034017373400274664
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7092,plain2_w16_gap,0.1453814972192049
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7092,plain2_w16_gmp,0.03552861511707306
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7092,tiny_gap,-0.013491784593497869
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7092,tiny_gmp,0.05441736016655341
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7093,plain2_w16_gap,0.004125324077904224
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7093,plain2_w16_gmp,0.056015536189079285
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7093,tiny_gap,-0.0017279078165302053
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7093,tiny_gmp,0.04928339505568147
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7094,plain2_w16_gap,-0.02844446385279298
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7094,plain2_w16_gmp,0.027260862290859222
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7094,tiny_gap,0.002206982630013954
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7094,tiny_gmp,0.02228034751897212
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7095,plain2_w16_gap,-0.07829461758956313
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7095,plain2_w16_gmp,0.028018105775117874
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7095,tiny_gap,-0.002885472262278199
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7095,tiny_gmp,0.2206372158252634
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7096,plain2_w16_gap,0.18865559995174408
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7096,plain2_w16_gmp,-0.11604350060224533
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7096,tiny_gap,-0.000768236059229821
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7096,tiny_gmp,0.023424554470693693
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7097,plain2_w16_gap,-0.09158787503838539
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7097,plain2_w16_gmp,0.07562326267361641
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7097,tiny_gap,0.005233363277511671
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7097,tiny_gmp,-0.02332985744578764
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7098,plain2_w16_gap,0.03414405626244843
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7098,plain2_w16_gmp,0.03108685463666916
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7098,tiny_gap,-0.0012100382300559431
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7098,tiny_gmp,-0.012489405191445258
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7099,plain2_w16_gap,-0.1053776266053319
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7099,plain2_w16_gmp,0.1051906906068325
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7099,tiny_gap,0.004200729599688202
two_concepts,prob_error_reduction,pixel_permuted - random_rank10,7099,tiny_gmp,0.13418623903999105
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7000,plain2_w16_gap,0.036073272582143545
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7000,plain2_w16_gmp,0.08420546725392342
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7000,tiny_gap,-0.0024898193369153887
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7000,tiny_gmp,0.03042020435532322
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7001,plain2_w16_gap,0.09994316566735506
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7001,plain2_w16_gmp,-0.019602704793214798
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7001,tiny_gap,-0.009462513255130034
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7001,tiny_gmp,0.08201371502946131
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7002,plain2_w16_gap,-0.11469152849167585
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7002,plain2_w16_gmp,-0.08445030450820923
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7002,tiny_gap,0.04193861490057316
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7002,tiny_gmp,-0.1270315792717156
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7003,plain2_w16_gap,-0.15015699621289968
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7003,plain2_w16_gmp,-0.11995690315961838
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7003,tiny_gap,0.025498605500615668
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7003,tiny_gmp,0.06909071770496666
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7004,plain2_w16_gap,-0.1623543333262205
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7004,plain2_w16_gmp,0.0018179789185523987
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7004,tiny_gap,-0.009197292536555324
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7004,tiny_gmp,-0.07922617957228795
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7005,plain2_w16_gap,0.023520090617239475
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7005,plain2_w16_gmp,0.12042643129825592
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7005,tiny_gap,-0.018142944158171304
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7005,tiny_gmp,0.036251180921681225
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7006,plain2_w16_gap,-0.07976267114281654
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7006,plain2_w16_gmp,-0.006677091121673584
two_concepts,prob_error_reduction,random_rank10 - random_fullrank,7006,tiny_gap,0.0037746958405477926
