task,architecture,anchor_family,block,init_rep,treatment,anchor_rank,anchor_max_abs_row_mean,anchor_max_abs_row_norm_error,anchor_max_abs_gram_error_vs_structured,anchor_sha256
single_shape,plain2_w16_gap,random_fullrank,7013,0,release_default,16,8.997035983168048e-10,1.0752096102351061e-08,,843bfcf456154fb17075ae74003b68de44d5e032f084af7e91d21a11aaa4c978
single_shape,plain2_w16_gap,random_fullrank,7013,1,release_default,16,7.962233122484184e-10,1.11295848093107e-08,,bc1e5db75259c7b03697e8ee991798062a6e5cec868c399966ebe866c9fe50f8
single_shape,plain2_w16_gap,random_fullrank,7013,2,release_default,16,7.99816377736904e-10,8.112669647175608e-09,,a84fecec7e2998aa234e557242486fc7263e5f999dcd1c58c3ecf7531919dac8
single_shape,plain2_w16_gap,random_fullrank,7013,3,release_default,16,7.401714906280423e-10,1.2793815784561957e-08,,ec27bea7fd5b243602a343b92d74870223c7b4b16d11a996f2f2804db78df596
single_shape,plain2_w16_gap,random_fullrank,7014,0,release_default,16,6.175805874927729e-10,6.1744193091684e-09,,1a1c2db4b6ffda5df86f3d3c2e008e5f02d1c50a1d4951c34972a27a8f4bfbc9
single_shape,plain2_w16_gap,random_fullrank,7014,1,release_default,16,4.369167633998541e-10,9.768805320220508e-09,,48914717ca3de73202d5db18c54f7dcfa682b25b46fd734fe744106cd0507955
single_shape,plain2_w16_gap,random_fullrank,7014,2,release_default,16,8.048466694207839e-10,1.1951245770802643e-08,,4bd0c6b278823aa63b2b91b53c0cc3af2c80d89d85dd5a28ba6427fccfb3ef5f
single_shape,plain2_w16_gap,random_fullrank,7014,3,release_default,16,5.174014303419325e-10,1.0856722520991013e-08,,601f17245bb96c108e5dfd449b8d6efebc6a75b7e564967ad9d24bcb0752641e
single_shape,plain2_w16_gap,random_fullrank,7015,0,release_default,16,3.07566405814371e-10,1.0894495305890928e-08,,16d5dbbfc9da7654939893baf20e1c8581e808105676d19d6a5b8fc97c5f1eca
single_shape,plain2_w16_gap,random_fullrank,7015,1,release_default,16,5.240036881770249e-10,7.553546566008151e-09,,ba30136306c26866b50fad05fdd3189fddfef64b884a4f94228cde9760a22a22
single_shape,plain2_w16_gap,random_fullrank,7015,2,release_default,16,5.748904781577028e-10,7.683508385092352e-09,,d57d872a091dc8c2911ee9599a8c6196595397ae675414e959ca1d9538f1c8d5
single_shape,plain2_w16_gap,random_fullrank,7015,3,release_default,16,6.751370052864522e-10,1.0323752297480837e-08,,1998c754156cd968569c5f608870cabaed09a47f5c4116025af0a8c91bc5a764
single_shape,plain2_w16_gap,random_fullrank,7016,0,release_default,16,4.455401205722197e-10,8.06558664301349e-09,,4d34920b648d6314b13fde22d414144189996ad40599273230820c99f4105704
single_shape,plain2_w16_gap,random_fullrank,7016,1,release_default,16,6.661543415652381e-10,7.779105359873029e-09,,10178e05ad34ed4c0c9e327fa3e9f0588240dbf3d0cf1b7863c18b66cbf36965
single_shape,plain2_w16_gap,random_fullrank,7016,2,release_default,16,4.2254450144591156e-10,8.865771228272479e-09,,ce67bea7377887ed4b5954ae8eb54829150ec568749fa00d7ad1b259d17964d1
single_shape,plain2_w16_gap,random_fullrank,7016,3,release_default,16,7.875999550760528e-10,1.2509261182458431e-08,,371e42efd5e66b7712497b318050476b207b5ddde133d37691610326602140d6
single_shape,plain2_w16_gap,random_fullrank,7017,0,release_default,16,7.143014191109457e-10,7.895984754924257e-09,,5417a0004ac26f7cd56e28d2f323dc7a5c0c1e9c67a8b9065ec859ae2d554176
single_shape,plain2_w16_gap,random_fullrank,7017,1,release_default,16,6.417214962435357e-10,9.511727405708825e-09,,6fbfc8a53cf92062ba77315c4d2b88d06ea74c0d724f9c4874108d0a71a63e0d
single_shape,plain2_w16_gap,random_fullrank,7017,2,release_default,16,7.243620024787055e-10,6.398687135700243e-09,,2255c20c79148e47b2477d6b2e30a5eccf7d770c805da087714694e3064dcd24
single_shape,plain2_w16_gap,random_fullrank,7017,3,release_default,16,7.293922941625854e-10,8.939083917525181e-09,,9e5bd27f129a5a658ec15804cf0692bb0b17c01c12143b7adaba4af2957c9241
single_shape,plain2_w16_gap,random_fullrank,7018,0,release_default,16,7.301109072602826e-10,1.1450560832848566e-08,,1fbcd6ebb52efbd7ac2b82e2aa1becf2b9a8406bdc35b5cc436805f1c2d1d0c3
single_shape,plain2_w16_gap,random_fullrank,7018,1,release_default,16,5.626740554968516e-10,7.988497863209432e-09,,b88427ebdf6c63a9321a56a99a5d64e9d6c0d44647aa1448fbcef7ec4bfbb552
single_shape,plain2_w16_gap,random_fullrank,7018,2,release_default,16,7.405307971768909e-10,9.427611580292705e-09,,d43db3bc4c3cb9e58c945fd8d8fbc3bf517cbc63a4a641ff1393836c68c7d54c
single_shape,plain2_w16_gap,random_fullrank,7018,3,release_default,16,4.742846444801048e-10,1.2971654195226279e-08,,bf78f243697d207217e369a07e8c11b847ebbb3c9b71be871aa0744308d9a59f
single_shape,plain2_w16_gap,random_fullrank,7019,0,release_default,16,6.984919309616089e-10,1.2373694291412107e-08,,49cf7f37c87ac694966acfaeb88aa9c43bf60d747f003997dc2379e552149c64
single_shape,plain2_w16_gap,random_fullrank,7019,1,release_default,16,5.939337252466767e-10,8.25852486396883e-09,,1847f3641c2ea987e1f174bf8a70a738f094418d22bca1b0e114bfd8659f46b0
single_shape,plain2_w16_gap,random_fullrank,7019,2,release_default,16,6.697474070537237e-10,7.896393983131134e-09,,c757b2bbdc9e91f29d0383a0225a9bb67f056fd0f8c7dc9f32951263ec880f23
single_shape,plain2_w16_gap,random_fullrank,7019,3,release_default,16,5.461459542498177e-10,7.64548546694499e-09,,915440fbc59ac9e54e4886e8940dbc40759c385e8ba3b8db0666f2d663c245fb
single_shape,plain2_w16_gap,random_fullrank,7020,0,release_default,16,7.128641929155514e-10,8.909700088821637e-09,,b87e452c2edefba909226858280be02400c221495210d77b98ac8eeffbaa47ca
single_shape,plain2_w16_gap,random_fullrank,7020,1,release_default,16,6.237561688011075e-10,8.51935411105842e-09,,f1b77857431d6f4d0d30a243ad60d9bdb3525d1c2a2a90bcc5b4d44f6cf18197
single_shape,plain2_w16_gap,random_fullrank,7020,2,release_default,16,4.64224061112345e-10,9.38801913985543e-09,,3061466b87f620e8f8b13890669678576e38a44340f2c0aa5464a6a9eaccbbee
single_shape,plain2_w16_gap,random_fullrank,7020,3,release_default,16,9.097641816845647e-10,7.246754640810593e-09,,b985fce9987e861545d16745d60e0b6f7a66344c6e8a8454ee0e62105a6e3a5d
single_shape,plain2_w16_gap,random_fullrank,7021,0,release_default,16,5.892627401116454e-10,1.4324935793119664e-08,,a6374fc8851197c8a4592afc51809a5a4f8676bb60045db24d65ac6e7d900439
single_shape,plain2_w16_gap,random_fullrank,7021,1,release_default,16,4.670985135031335e-10,1.0556803431427397e-08,,499758849b9e96e88c8faf3cb4472757f02edb304b814b255386eb7e2fb6cc9e
single_shape,plain2_w16_gap,random_fullrank,7021,2,release_default,16,8.249678361563035e-10,7.425447146047759e-09,,952f3d2c1c2787326e27e8078156aad463338cd4cf1b689a60033c012d8a1a1d
single_shape,plain2_w16_gap,random_fullrank,7021,3,release_default,16,7.21487550087917e-10,1.0930621296978416e-08,,a2c9377c6eb9da44ba218a2f27bf1cbc8db2c1ac6147034ec976e02433dcfc89
single_shape,plain2_w16_gap,random_fullrank,7022,0,release_default,16,6.172886509218334e-10,8.903328518883313e-09,,76f49764bda1ca1ff3e4731121b830c147ab7b4d9473e20cf2d5648537b02893
single_shape,plain2_w16_gap,random_fullrank,7022,1,release_default,16,9.241364436385072e-10,9.115264654191435e-09,,915bc9f026b153605269e1c1ae4c3a13e60b1f3e033cc439ea61c043315dcec8
single_shape,plain2_w16_gap,random_fullrank,7022,2,release_default,16,6.59686823685964e-10,9.01230490235605e-09,,d982c0740307c9f3ad1885a8039a5c3db196cef67145f4ac73951706ec47a3f4
single_shape,plain2_w16_gap,random_fullrank,7022,3,release_default,16,9.112014078799589e-10,7.887888009427968e-09,,ca4460368424eb082517a578e13462f59ed3d88780de97059e3a479d20f4836f
single_shape,plain2_w16_gap,random_fullrank,7023,0,release_default,16,8.33591193328669e-10,7.655999390010493e-09,,06018781f858c1f877f7c9ccabb952123dd1500c8a2b4b2e5fcf61d9fed99279
single_shape,plain2_w16_gap,random_fullrank,7023,1,release_default,16,5.001547159972015e-10,8.054098499243878e-09,,52e5599ea243aa9bc2e42e8e81a219ca4ffac0437b4e5ac1768152a9678497aa
single_shape,plain2_w16_gap,random_fullrank,7023,2,release_default,16,4.333236979113685e-10,1.317526088229215e-08,,465585216fcdf0ffc743d6bfd02a6f97ca42908b6e898ffd858e74dc65349baf
single_shape,plain2_w16_gap,random_fullrank,7023,3,release_default,16,4.2757479312979143e-10,1.0548584339353795e-08,,6c92479aa6a9f2bdaa71c01ec11a62fdd0a717d8ec202b716d3d5ebade7ee5d3
single_shape,plain2_w16_gap,random_fullrank,7024,0,release_default,16,6.726218594445122e-10,6.919496975399397e-09,,c4054d0d74fb1333b42b5882447bd4dba1a8c71923591c5b2497808e67e81790
single_shape,plain2_w16_gap,random_fullrank,7024,1,release_default,16,8.939546935352279e-10,9.993927685414405e-09,,ea2c04b999214d596bf5dc00f0917c7682b9012715501e1b43894607d5bdf1df
single_shape,plain2_w16_gap,random_fullrank,7024,2,release_default,16,7.667601752428361e-10,8.158737685448614e-09,,137925fcdf17cfb9360a9445935a9a84a1f9e106e32810bf6e06043ee991e3e8
single_shape,plain2_w16_gap,random_fullrank,7024,3,release_default,16,6.417214962435357e-10,9.612890705668065e-09,,74858adcc904d5f8c77ae224e496a01cc8577570a0c43ba49f701894d20b5078
single_shape,plain2_w16_gap,random_fullrank,7025,0,release_default,16,5.576437638129717e-10,1.0872731270872293e-08,,2872b7b06448eb5c0842e136ce94c6bd5073ebdea06d237bcccfaa867845f6e7
single_shape,plain2_w16_gap,random_fullrank,7025,1,release_default,16,8.882057887536508e-10,9.115116439417648e-09,,7f2d934936e210c2aeb14601d187020a124cc72fc5b14496adcd9ab6ba195822
single_shape,plain2_w16_gap,random_fullrank,7025,2,release_default,16,5.862086344464325e-10,9.677050716305757e-09,,6e773d63dfed9d64a8f2c6beb29da8c88464ddc4fdeae3856333c1a2c0bdc1ee
single_shape,plain2_w16_gap,random_fullrank,7025,3,release_default,16,7.732276931221103e-10,8.581524602035984e-09,,5c92c013e8a66c48c9cce9fbcf046858912c63bf64a108b99a1e8b16dfc44004
single_shape,plain2_w16_gap,random_fullrank,7026,0,release_default,16,7.128641929155514e-10,8.928504602323528e-09,,0b9e6e4fb42f80ce5f8c85ceb358f3a8dfaa2ae2b504edaad3c79392e87b786d
single_shape,plain2_w16_gap,random_fullrank,7026,1,release_default,16,3.406226083084389e-10,7.978532279295791e-09,,28c28fa926527138b20789439afca24bf1c1c4545b7b1f93dec2b1b3340c8a8b
single_shape,plain2_w16_gap,random_fullrank,7026,2,release_default,16,5.360853708820579e-10,8.56345572231021e-09,,4a3bb957f744ae30f6c17dd647ab27a099f72741e65eef90bff79f155a0cb127
single_shape,plain2_w16_gap,random_fullrank,7026,3,release_default,16,6.15132811628742e-10,9.57685730718083e-09,,d1a709c29e8146f37106152cb83f973c89c6f5df1845d64f8b6f61f5e6e56ebe
single_shape,plain2_w16_gap,random_fullrank,7027,0,release_default,16,7.236433893810083e-10,1.184774056639526e-08,,5c4f40ae2c0182dd97eb005ab42697646d72c56ad8e0552029690d875dbbb5e6
single_shape,plain2_w16_gap,random_fullrank,7027,1,release_default,16,7.301109072602826e-10,5.9753271219875614e-09,,feb77e952b132c4c4bad5cc61ab92fae4b46f14f79fad52876a293b179d31933
single_shape,plain2_w16_gap,random_fullrank,7027,2,release_default,16,6.898685737892433e-10,1.078532407827737e-08,,b24eeb4b15c000f5a551f5185d68053e3f022f0ce96df43ffc7fc20ba1f44b7e
single_shape,plain2_w16_gap,random_fullrank,7027,3,release_default,16,7.013663833523974e-10,1.3390888287112546e-08,,5e6a4680c47bf07a4356a2ccf73f18cf3cb461f06e886418b1b82d4ab3994d20
single_shape,plain2_w16_gap,random_fullrank,7028,0,release_default,16,4.879382933363503e-10,6.433114929649264e-09,,722fc33a5221900754d4a661e100f36651a351bac896368f45c87e091e70d733
single_shape,plain2_w16_gap,random_fullrank,7028,1,release_default,16,6.347150185409887e-10,8.885856050966368e-09,,7ee90a323b9a8ab98abbeee4c7101fd9d81b24c502bd9218bef8ee9dbd1fe4c1
single_shape,plain2_w16_gap,random_fullrank,7028,2,release_default,16,4.771590968708934e-10,8.865344680586418e-09,,0c27917f93b5d0d99f7df0a7652ea5373957ab77e866d451f13e209238a194b5
single_shape,plain2_w16_gap,random_fullrank,7028,3,release_default,16,7.116066199945815e-10,7.584616157352286e-09,,4c1f87b8defed225eb8292e79a1f1f857cd1cb5811e98533baad84f9a2afabf8
single_shape,plain2_w16_gap,random_fullrank,7029,0,release_default,16,7.818510502944757e-10,1.0495807556409886e-08,,e534e5fdeb0f73953ee140c07b92190495b577d8dfb636dbb668609b19d00948
single_shape,plain2_w16_gap,random_fullrank,7029,1,release_default,16,4.829080016524703e-10,1.033661511939954e-08,,a5e2c35d18a2abd2d54850f8f5c79c215370670182f3a68a77e57566e8f1f802
single_shape,plain2_w16_gap,random_fullrank,7029,2,release_default,16,6.882516943194248e-10,1.0868250743811814e-08,,efac2d8bd7b1a1be741fced029d6b98d597a80ed361d86c71c5f851f28f7322f
single_shape,plain2_w16_gap,random_fullrank,7029,3,release_default,16,6.783707642260893e-10,9.446089022091542e-09,,6039dc0727335e50d53cee6e4fb4dd3c7859d936148ddf3c12405f7eda667b97
single_shape,plain2_w16_gap,random_fullrank,7030,0,release_default,16,6.553751450997812e-10,1.0856502141720625e-08,,caaea32b1d920a19bb1a1991f2aae1000f0cf34acc56ddd9713b567cb4cb583c
single_shape,plain2_w16_gap,random_fullrank,7030,1,release_default,16,5.055443142299299e-10,6.959406828599413e-09,,8d042e47965ccece8050f8740015b6a996246a977c36ecfbeccfd07146c268a5
single_shape,plain2_w16_gap,random_fullrank,7030,2,release_default,16,7.895761410947199e-10,1.7815986463887157e-08,,9119b1562273659359bfd726704a0964c2ce14a643ff66ea71dc7adcc0500a03
single_shape,plain2_w16_gap,random_fullrank,7030,3,release_default,16,5.332109184912693e-10,1.0274963102574475e-08,,7d95de8bd1bc485065b40164dbd34d50581c45d55d8418f99d27e56c83d4df24
single_shape,plain2_w16_gap,random_fullrank,7031,0,release_default,16,7.150200322086429e-10,1.0943591810530506e-08,,787d5aefa4df6a56ee0bb7369be89f9bb8e6f1bbbc2a0245f9beb63bea01ddcb
single_shape,plain2_w16_gap,random_fullrank,7031,1,release_default,16,6.438773355366271e-10,5.676339398519303e-09,,8ca95cb2d5ebb8d5c45dd1fcf65523c995191ffea34774f89dc23562f6be03a3
single_shape,plain2_w16_gap,random_fullrank,7031,2,release_default,16,4.340423110090656e-10,1.3070637905343574e-08,,e34da3ddb1e4839be49d8f311e6f3dd253900d336c61362a67b548234df493ae
single_shape,plain2_w16_gap,random_fullrank,7031,3,release_default,16,8.120328003977552e-10,9.274232715128505e-09,,32eed7b84257398bf0c82fe1ca824bb6218ebc7210fd1404885b5346988fec35
single_shape,plain2_w16_gap,random_fullrank,7032,0,release_default,16,5.001547159972015e-10,1.3140397658872871e-08,,b18b3c2167734d5db7626473fe344e886563e54bf6b9434971ba76a3fc3ad698
single_shape,plain2_w16_gap,random_fullrank,7032,1,release_default,16,7.067110682665198e-10,9.844768444899898e-09,,ded0f6129e9961ad7b45dedc2965f144cb3b05766ca6c1b17040ec06acd53619
single_shape,plain2_w16_gap,random_fullrank,7032,2,release_default,16,8.242492230586064e-10,1.1062160520936004e-08,,0c495e9993b4db77882d25a7a3cf0d0f5cc93c5b475f640ccf1c50c534548e6d
single_shape,plain2_w16_gap,random_fullrank,7032,3,release_default,16,8.695218482135255e-10,7.774627386325506e-09,,a14b8f117a9b0bf258720d6ef83e2b38d98251d62389241a3449f6a9b72453eb
single_shape,plain2_w16_gap,random_fullrank,7033,0,release_default,16,6.110906129541957e-10,7.2907888615247884e-09,,be6af1cc51f80ae21d82e7f2d59c8fc0aa504fdcc90f177ad721481b5780ea94
single_shape,plain2_w16_gap,random_fullrank,7033,1,release_default,16,7.875999550760528e-10,8.889899039132843e-09,,cd35b9eb9e05f94ef808f5528c2a87315dfb1d1e0b8ab3497d0e29fedacd9510
single_shape,plain2_w16_gap,random_fullrank,7033,2,release_default,16,9.643787771095465e-10,5.605312325407397e-09,,0c902e56e30dd0953dc2e432f2c75944f40b4e91cdb24b1efc63ca4f39203e76
single_shape,plain2_w16_gap,random_fullrank,7033,3,release_default,16,6.790893773237864e-10,8.960326924878359e-09,,fcd1e45ce4e719ccd66602fdf5e77f4c40f24b52a5f41c45041e310e6988608e
single_shape,plain2_w16_gap,random_fullrank,7034,0,release_default,16,5.461459542498177e-10,8.61127413820384e-09,,eaffe52347d13d7d407131570a4db6d0d7efe621d39f261fd02d07267ff04966
single_shape,plain2_w16_gap,random_fullrank,7034,1,release_default,16,6.427994158900815e-10,1.1425960955158132e-08,,912f8cffa31aad50ed16bf5f9eea5c3bd7ae056b4bebc6bd8380761f446f5272
single_shape,plain2_w16_gap,random_fullrank,7034,2,release_default,16,5.188386565373268e-10,8.321656475018813e-09,,ad4a2451c410c785f82f41eb5408bf01c4bb807797a0a06b4c657683d0172f7b
single_shape,plain2_w16_gap,random_fullrank,7034,3,release_default,16,6.277085408384418e-10,6.819249165346264e-09,,39e9c49c750ee665ae29fd9ee135df931cb8f8fe98a855a3ebb4cebdf83650bd
single_shape,plain2_w16_gap,random_fullrank,7035,0,release_default,16,8.249678361563035e-10,8.213799196354898e-09,,44416ce423503d47b393920510262fe9da15c2f3edb23a9a5602c3d1043457c2
single_shape,plain2_w16_gap,random_fullrank,7035,1,release_default,16,7.286736810648883e-10,7.632733778351053e-09,,9a8a87576398e75116d2632b5e744d1a72263a94745d23b2c7a1254d32bd5ac9
single_shape,plain2_w16_gap,random_fullrank,7035,2,release_default,16,8.544309731618858e-10,9.892126895394426e-09,,9bfdd23476eb7467b746a0430eb058ba4594ebcb6b97da384294babda99286bf
single_shape,plain2_w16_gap,random_fullrank,7035,3,release_default,16,8.003272667360481e-10,8.00117339050388e-09,,188024d824d19c0f6f6eeaa0a68dd79a1bb747961e9428cabb1e17d81b01c4f9
single_shape,plain2_w16_gap,random_fullrank,7036,0,release_default,16,6.913057999846376e-10,7.148542979784622e-09,,d671e4a9f240a01bbacf2101a2d7aa1013cedab295353c36dc21dd21778ce7e9
single_shape,plain2_w16_gap,random_fullrank,7036,1,release_default,16,3.6218100123935276e-10,1.4775226819807585e-08,,9d755cea44e3e4d4107dc64ee416f0bd7458c0c34dac0a3734a761cdc043c491
single_shape,plain2_w16_gap,random_fullrank,7036,2,release_default,16,5.914185794047367e-10,1.140648464570404e-08,,a3c1e794d167c4eaeba1173b1a0b3b66af42e88b1ae0c63097461d8b3ba17e4c
single_shape,plain2_w16_gap,random_fullrank,7036,3,release_default,16,6.704660201514209e-10,8.988422450784128e-09,,b018e20235ced15aacb3a0084a057175ed56dc502ee91e1b5c5b8bc90e2b1e67
single_shape,plain2_w16_gap,random_fullrank,7037,0,release_default,16,6.20881716410319e-10,1.3492708950124666e-08,,015c72e5b3609a44bd95f6be50094a7eb10f51bcd7a3630f7c0176239c8b3514
single_shape,plain2_w16_gap,random_fullrank,7037,1,release_default,16,5.547693114221832e-10,8.045917709864625e-09,,2609c74e1dab5c2131379354ec34f61c47e94c453bbbcb3a9d55d02ef15795ff
single_shape,plain2_w16_gap,random_fullrank,7037,2,release_default,16,6.869941213984548e-10,1.1738811034334162e-08,,490c2a64708bd3659c581a27086c32beb51a71888395e2ebeae3ef097c2c6276
single_shape,plain2_w16_gap,random_fullrank,7037,3,release_default,16,7.617298835589562e-10,7.978844696054921e-09,,1526ba395dd6c564434348bedde835ef34906565b51afd39b2b494f8221e8874
single_shape,plain2_w16_gap,random_fullrank,7038,0,release_default,16,8.27842288547092e-10,7.681624669686471e-09,,0f960b09db751b890530eb53cedbe7a972c4a14edd6ca05258bbbfbe63dbd4d4
single_shape,plain2_w16_gap,random_fullrank,7038,1,release_default,16,6.180072640195304e-10,1.0990517385067733e-08,,2e794f224c4a6c6b63a607059acc4290a0cc904fae9c544c8fe9e97cb98a049a
single_shape,plain2_w16_gap,random_fullrank,7038,2,release_default,16,5.118770921533858e-10,1.088597123555246e-08,,78b376d395f8408a8172e21e51968bdd48c2dd7730d59bfa352c688a1854aca2
single_shape,plain2_w16_gap,random_fullrank,7038,3,release_default,16,5.727346388646114e-10,1.0915361503549548e-08,,aac6d0a6037c69b60982c538e5ad6c4b3e5f6be15fc4383c5a16ad81845ab26e
single_shape,plain2_w16_gap,random_fullrank,7039,0,release_default,16,8.185003182770293e-10,1.0550206042125865e-08,,e4e117caf5466a534e65b69b0888a928ff7fa60c89fc378c51909a9a1dcc0d28
single_shape,plain2_w16_gap,random_fullrank,7039,1,release_default,16,7.085525143293687e-10,8.745535851062414e-09,,26ec6702d821af4dace94dfa9f561f8ad87f674151728e8c1fa403d8f173a1ce
single_shape,plain2_w16_gap,random_fullrank,7039,2,release_default,16,7.143014191109457e-10,7.771311372195555e-09,,3c6ae8ffb486344486d0a6a909d2281bf25bbb7efc54e1b4c9fbc1e65c779582
single_shape,plain2_w16_gap,random_fullrank,7039,3,release_default,16,7.125048863667029e-10,1.0906085590178805e-08,,c73fa987cfd70e89f79fda7c0a26271183c241609023cf6ddf63902a874c499c
single_shape,plain2_w16_gap,random_fullrank,7040,0,release_default,16,6.528599992578412e-10,7.980876848279195e-09,,72d2df3aacc33bb448ebe5ace5b94853372d400ca2605c0c8d8673e5413eed1a
